epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
0,0.10010362898428289,"tensor(0.0988, device='cuda:0')","tensor(0.2417, device='cuda:0')",0.8878121376037598,1.8928440809249878,0.04535802826285362,0.4037126302719116,1.926090955734253,0.03808281943202019
1,0.06411229380007301,"tensor(0.1025, device='cuda:0')","tensor(0.3208, device='cuda:0')",0.25329598784446716,1.4891740083694458,0.03843260928988457,0.21606241166591644,1.9180108308792114,0.03037336841225624
2,0.05325907819150459,"tensor(0.0901, device='cuda:0')","tensor(0.3502, device='cuda:0')",0.18454399704933167,1.2979555130004883,0.03336069732904434,0.191924050450325,1.7467540502548218,0.026583097875118256
3,0.045100691816991285,"tensor(0.0890, device='cuda:0')","tensor(0.3442, device='cuda:0')",0.1150500550866127,1.1732741594314575,0.030684897676110268,0.18509316444396973,1.7270091772079468,0.02539241313934326
4,0.04136081168516761,"tensor(0.0959, device='cuda:0')","tensor(0.3082, device='cuda:0')",0.07465168088674545,1.0901117324829102,0.029237262904644012,0.2093556672334671,1.7513447999954224,0.026344049721956253
5,0.03681363354599665,"tensor(0.0803, device='cuda:0')","tensor(0.3978, device='cuda:0')",0.047454334795475006,1.0220489501953125,0.02704385481774807,0.21045130491256714,1.621287226676941,0.025561701506376266
6,0.034014358732198914,"tensor(0.0831, device='cuda:0')","tensor(0.3562, device='cuda:0')",0.03241044655442238,0.9595646858215332,0.0251647736877203,0.18888452649116516,1.6296464204788208,0.023940935730934143
7,0.0317458697919926,"tensor(0.0778, device='cuda:0')","tensor(0.3862, device='cuda:0')",0.04562650993466377,0.9086079001426697,0.024134866893291473,0.1856033354997635,1.6610816717147827,0.023309562355279922
8,0.031102169689441485,"tensor(0.0762, device='cuda:0')","tensor(0.3884, device='cuda:0')",0.029468707740306854,0.8836973309516907,0.022592758759856224,0.175797238945961,1.5895617008209229,0.023518333211541176
9,0.02971681748472509,"tensor(0.0778, device='cuda:0')","tensor(0.3947, device='cuda:0')",0.04587429761886597,0.8428503274917603,0.022732943296432495,0.20796093344688416,1.6037253141403198,0.024589955806732178
