epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
67,0.056613896851954254,"tensor(0.1002, device='cuda:0')","tensor(0.3322, device='cuda:0')","tensor(0.6474, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8973, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1124, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7507, device='cuda:0')","tensor(7.7058, device='cuda:0')","tensor(0.1039, device='cuda:0')"
68,0.057132008930911186,"tensor(0.1136, device='cuda:0')","tensor(0.2726, device='cuda:0')","tensor(0.8486, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9965, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1187, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7545, device='cuda:0')","tensor(8.4736, device='cuda:0')","tensor(0.1173, device='cuda:0')"
69,0.05582535655602165,"tensor(0.1132, device='cuda:0')","tensor(0.3132, device='cuda:0')","tensor(0.6551, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.7677, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1160, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8424, device='cuda:0')","tensor(8.4399, device='cuda:0')","tensor(0.1046, device='cuda:0')"
70,0.06148313164063122,"tensor(0.1016, device='cuda:0')","tensor(0.2505, device='cuda:0')","tensor(0.6536, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.1703, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1120, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1483, device='cuda:0')","tensor(7.6579, device='cuda:0')","tensor(0.1211, device='cuda:0')"
71,0.05667695629855861,"tensor(0.1033, device='cuda:0')","tensor(0.3194, device='cuda:0')","tensor(0.7051, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9851, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1143, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5785, device='cuda:0')","tensor(7.8260, device='cuda:0')","tensor(0.1137, device='cuda:0')"
72,0.05724864890394003,"tensor(0.0976, device='cuda:0')","tensor(0.2950, device='cuda:0')","tensor(0.6727, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.0121, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1188, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4689, device='cuda:0')","tensor(7.5047, device='cuda:0')","tensor(0.1136, device='cuda:0')"
73,0.05978037708479425,"tensor(0.1158, device='cuda:0')","tensor(0.2913, device='cuda:0')","tensor(0.6166, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.1023, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1186, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1222, device='cuda:0')","tensor(8.6016, device='cuda:0')","tensor(0.1061, device='cuda:0')"
74,0.058992116833510605,"tensor(0.1118, device='cuda:0')","tensor(0.2532, device='cuda:0')","tensor(0.7915, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.0997, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1170, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6035, device='cuda:0')","tensor(8.2371, device='cuda:0')","tensor(0.1211, device='cuda:0')"
75,0.05639968132195265,"tensor(0.0937, device='cuda:0')","tensor(0.3166, device='cuda:0')","tensor(0.6256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9588, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1174, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0202, device='cuda:0')","tensor(7.2239, device='cuda:0')","tensor(0.1080, device='cuda:0')"
76,0.0568904173762902,"tensor(0.1024, device='cuda:0')","tensor(0.2678, device='cuda:0')","tensor(0.5214, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9928, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1160, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1401, device='cuda:0')","tensor(7.6229, device='cuda:0')","tensor(0.1095, device='cuda:0')"
77,0.05453217159146848,"tensor(0.1026, device='cuda:0')","tensor(0.3228, device='cuda:0')","tensor(0.5565, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8090, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1112, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7671, device='cuda:0')","tensor(7.8347, device='cuda:0')","tensor(0.1086, device='cuda:0')"
78,0.05444084755752398,"tensor(0.1020, device='cuda:0')","tensor(0.3192, device='cuda:0')","tensor(0.6458, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.7308, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1135, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8907, device='cuda:0')","tensor(7.7896, device='cuda:0')","tensor(0.1110, device='cuda:0')"
79,0.05823204212862512,"tensor(0.1003, device='cuda:0')","tensor(0.2853, device='cuda:0')","tensor(0.5736, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9951, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1164, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0779, device='cuda:0')","tensor(7.5938, device='cuda:0')","tensor(0.1264, device='cuda:0')"
80,0.056728768607844475,"tensor(0.1111, device='cuda:0')","tensor(0.2996, device='cuda:0')","tensor(0.5285, device='cuda:0', grad_fn=<DivBackward0>)","tensor(5.0278, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1149, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0728, device='cuda:0')","tensor(8.3594, device='cuda:0')","tensor(0.1082, device='cuda:0')"
81,0.05616234194325364,"tensor(0.1087, device='cuda:0')","tensor(0.3278, device='cuda:0')","tensor(0.4474, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8905, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1169, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6216, device='cuda:0')","tensor(8.1550, device='cuda:0')","tensor(0.1046, device='cuda:0')"
82,0.05615278268637865,"tensor(0.1021, device='cuda:0')","tensor(0.3293, device='cuda:0')","tensor(0.5795, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9434, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1143, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9567, device='cuda:0')","tensor(7.7648, device='cuda:0')","tensor(0.1056, device='cuda:0')"
83,0.050516590961943504,"tensor(0.0951, device='cuda:0')","tensor(0.3082, device='cuda:0')","tensor(0.5701, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5883, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1145, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8127, device='cuda:0')","tensor(7.1566, device='cuda:0')","tensor(0.1091, device='cuda:0')"
84,0.05534949801538302,"tensor(0.1072, device='cuda:0')","tensor(0.3153, device='cuda:0')","tensor(0.5608, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8415, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1089, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0429, device='cuda:0')","tensor(7.9846, device='cuda:0')","tensor(0.1029, device='cuda:0')"
85,0.05589837467540865,"tensor(0.1081, device='cuda:0')","tensor(0.3025, device='cuda:0')","tensor(0.5134, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.9620, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1114, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7586, device='cuda:0')","tensor(8.0510, device='cuda:0')","tensor(0.1054, device='cuda:0')"
86,0.05125813882635987,"tensor(0.0983, device='cuda:0')","tensor(0.3172, device='cuda:0')","tensor(0.5342, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5908, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1089, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7669, device='cuda:0')","tensor(7.4616, device='cuda:0')","tensor(0.1125, device='cuda:0')"
87,0.05072298467807148,"tensor(0.1020, device='cuda:0')","tensor(0.2988, device='cuda:0')","tensor(0.5205, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4852, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1051, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1247, device='cuda:0')","tensor(7.7523, device='cuda:0')","tensor(0.1139, device='cuda:0')"
88,0.05066468987775886,"tensor(0.1048, device='cuda:0')","tensor(0.3116, device='cuda:0')","tensor(0.4157, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5218, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1081, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7782, device='cuda:0')","tensor(7.7904, device='cuda:0')","tensor(0.1012, device='cuda:0')"
89,0.05164284161899401,"tensor(0.0957, device='cuda:0')","tensor(0.2817, device='cuda:0')","tensor(0.5263, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4761, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1123, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9556, device='cuda:0')","tensor(7.4296, device='cuda:0')","tensor(0.1145, device='cuda:0')"
90,0.05560221830787866,"tensor(0.1105, device='cuda:0')","tensor(0.2811, device='cuda:0')","tensor(0.4085, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.8579, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1177, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4979, device='cuda:0')","tensor(8.0378, device='cuda:0')","tensor(0.1209, device='cuda:0')"
91,0.05269289421646491,"tensor(0.1082, device='cuda:0')","tensor(0.2760, device='cuda:0')","tensor(0.5525, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.7303, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1189, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7940, device='cuda:0')","tensor(7.9876, device='cuda:0')","tensor(0.1102, device='cuda:0')"
92,0.05153529443170713,"tensor(0.0997, device='cuda:0')","tensor(0.3156, device='cuda:0')","tensor(0.4824, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6328, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1093, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0942, device='cuda:0')","tensor(7.5610, device='cuda:0')","tensor(0.1024, device='cuda:0')"
93,0.050055617385584374,"tensor(0.0983, device='cuda:0')","tensor(0.3355, device='cuda:0')","tensor(0.4525, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5517, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1067, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1265, device='cuda:0')","tensor(7.5133, device='cuda:0')","tensor(0.1118, device='cuda:0')"
94,0.05213402082090792,"tensor(0.1022, device='cuda:0')","tensor(0.2998, device='cuda:0')","tensor(0.5998, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6387, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1106, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4045, device='cuda:0')","tensor(7.8151, device='cuda:0')","tensor(0.1053, device='cuda:0')"
95,0.05246874544283618,"tensor(0.0916, device='cuda:0')","tensor(0.3270, device='cuda:0')","tensor(0.4474, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6845, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1068, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1445, device='cuda:0')","tensor(7.1451, device='cuda:0')","tensor(0.1046, device='cuda:0')"
96,0.053260887446610825,"tensor(0.1075, device='cuda:0')","tensor(0.3262, device='cuda:0')","tensor(0.4725, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6873, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1063, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0953, device='cuda:0')","tensor(8.1503, device='cuda:0')","tensor(0.1002, device='cuda:0')"
97,0.05155399295946826,"tensor(0.0920, device='cuda:0')","tensor(0.3160, device='cuda:0')","tensor(0.4130, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5418, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1032, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8962, device='cuda:0')","tensor(7.2600, device='cuda:0')","tensor(0.1088, device='cuda:0')"
98,0.05243606946390608,"tensor(0.0952, device='cuda:0')","tensor(0.3267, device='cuda:0')","tensor(0.7118, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6270, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1090, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1951, device='cuda:0')","tensor(7.4103, device='cuda:0')","tensor(0.1125, device='cuda:0')"
99,0.05039113873372907,"tensor(0.1146, device='cuda:0')","tensor(0.2766, device='cuda:0')","tensor(0.6882, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5211, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1084, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5894, device='cuda:0')","tensor(8.3014, device='cuda:0')","tensor(0.1108, device='cuda:0')"
100,0.05366889063430869,"tensor(0.0953, device='cuda:0')","tensor(0.3284, device='cuda:0')","tensor(0.5237, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6046, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1029, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9986, device='cuda:0')","tensor(7.3289, device='cuda:0')","tensor(0.1122, device='cuda:0')"
101,0.0503410314736159,"tensor(0.0945, device='cuda:0')","tensor(0.3061, device='cuda:0')","tensor(0.4522, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6297, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1046, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1748, device='cuda:0')","tensor(7.3235, device='cuda:0')","tensor(0.1047, device='cuda:0')"
102,0.0477173678253008,"tensor(0.0953, device='cuda:0')","tensor(0.3376, device='cuda:0')","tensor(0.5445, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4045, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1048, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0553, device='cuda:0')","tensor(7.3245, device='cuda:0')","tensor(0.1045, device='cuda:0')"
103,0.046218755452529243,"tensor(0.0917, device='cuda:0')","tensor(0.2749, device='cuda:0')","tensor(0.4156, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2611, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1027, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6413, device='cuda:0')","tensor(7.0793, device='cuda:0')","tensor(0.1219, device='cuda:0')"
104,0.05097908785809641,"tensor(0.1227, device='cuda:0')","tensor(0.2955, device='cuda:0')","tensor(0.4217, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5341, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1026, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0115, device='cuda:0')","tensor(8.6289, device='cuda:0')","tensor(0.0991, device='cuda:0')"
105,0.05265828578368477,"tensor(0.1128, device='cuda:0')","tensor(0.2930, device='cuda:0')","tensor(0.5058, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.7123, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1093, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9000, device='cuda:0')","tensor(8.1868, device='cuda:0')","tensor(0.1060, device='cuda:0')"
106,0.04788017758856649,"tensor(0.0942, device='cuda:0')","tensor(0.3183, device='cuda:0')","tensor(0.4399, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3948, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1021, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4609, device='cuda:0')","tensor(7.2631, device='cuda:0')","tensor(0.1111, device='cuda:0')"
107,0.046317576714183975,"tensor(0.1007, device='cuda:0')","tensor(0.3017, device='cuda:0')","tensor(0.3909, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2625, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0999, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8908, device='cuda:0')","tensor(7.6300, device='cuda:0')","tensor(0.1061, device='cuda:0')"
108,0.04826370821050976,"tensor(0.0917, device='cuda:0')","tensor(0.3648, device='cuda:0')","tensor(0.3444, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4354, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1015, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8916, device='cuda:0')","tensor(7.1564, device='cuda:0')","tensor(0.0980, device='cuda:0')"
109,0.04778097116428873,"tensor(0.0994, device='cuda:0')","tensor(0.2981, device='cuda:0')","tensor(0.3869, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4016, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1036, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.2746, device='cuda:0')","tensor(7.5245, device='cuda:0')","tensor(0.1061, device='cuda:0')"
110,0.048551595081453736,"tensor(0.0931, device='cuda:0')","tensor(0.3506, device='cuda:0')","tensor(0.4261, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4052, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1021, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9549, device='cuda:0')","tensor(7.1546, device='cuda:0')","tensor(0.1029, device='cuda:0')"
111,0.04887930789719457,"tensor(0.0902, device='cuda:0')","tensor(0.3040, device='cuda:0')","tensor(0.4884, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4379, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1054, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1021, device='cuda:0')","tensor(6.9578, device='cuda:0')","tensor(0.1125, device='cuda:0')"
112,0.05059304072157196,"tensor(0.1025, device='cuda:0')","tensor(0.3210, device='cuda:0')","tensor(0.4698, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6164, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1067, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3639, device='cuda:0')","tensor(7.6897, device='cuda:0')","tensor(0.1018, device='cuda:0')"
113,0.04809209331870079,"tensor(0.0949, device='cuda:0')","tensor(0.2953, device='cuda:0')","tensor(0.4111, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2978, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1015, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.7595, device='cuda:0')","tensor(7.2364, device='cuda:0')","tensor(0.1073, device='cuda:0')"
114,0.05081648460548857,"tensor(0.1019, device='cuda:0')","tensor(0.2687, device='cuda:0')","tensor(0.4964, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5529, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1029, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4243, device='cuda:0')","tensor(7.7064, device='cuda:0')","tensor(0.1023, device='cuda:0')"
115,0.04976184342218482,"tensor(0.0976, device='cuda:0')","tensor(0.3395, device='cuda:0')","tensor(0.4237, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4994, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0988, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0163, device='cuda:0')","tensor(7.4414, device='cuda:0')","tensor(0.0964, device='cuda:0')"
116,0.047768806795711105,"tensor(0.0974, device='cuda:0')","tensor(0.3033, device='cuda:0')","tensor(0.3245, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4484, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1062, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.0245, device='cuda:0')","tensor(7.3403, device='cuda:0')","tensor(0.1097, device='cuda:0')"
117,0.048860348761081696,"tensor(0.0927, device='cuda:0')","tensor(0.2995, device='cuda:0')","tensor(0.3122, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3724, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1057, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5863, device='cuda:0')","tensor(7.2153, device='cuda:0')","tensor(0.1085, device='cuda:0')"
118,0.046812017974646195,"tensor(0.0997, device='cuda:0')","tensor(0.3419, device='cuda:0')","tensor(0.3956, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3489, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1031, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6038, device='cuda:0')","tensor(7.5006, device='cuda:0')","tensor(0.1017, device='cuda:0')"
119,0.045874664155037506,"tensor(0.0970, device='cuda:0')","tensor(0.3255, device='cuda:0')","tensor(0.4178, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2792, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0992, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.6595, device='cuda:0')","tensor(7.3210, device='cuda:0')","tensor(0.1015, device='cuda:0')"
120,0.04707731257962144,"tensor(0.0961, device='cuda:0')","tensor(0.3546, device='cuda:0')","tensor(0.5076, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2485, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0953, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.9540, device='cuda:0')","tensor(7.3261, device='cuda:0')","tensor(0.0976, device='cuda:0')"
121,0.04729503879080648,"tensor(0.0903, device='cuda:0')","tensor(0.3306, device='cuda:0')","tensor(0.3029, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2701, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0976, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3254, device='cuda:0')","tensor(6.9979, device='cuda:0')","tensor(0.1014, device='cuda:0')"
122,0.04877408423825451,"tensor(0.1025, device='cuda:0')","tensor(0.3199, device='cuda:0')","tensor(0.4676, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4761, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1079, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8673, device='cuda:0')","tensor(7.7336, device='cuda:0')","tensor(0.1084, device='cuda:0')"
123,0.04694134077948073,"tensor(0.0974, device='cuda:0')","tensor(0.2385, device='cuda:0')","tensor(0.5157, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3259, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1001, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.8946, device='cuda:0')","tensor(7.3618, device='cuda:0')","tensor(0.1206, device='cuda:0')"
124,0.047380200708689896,"tensor(0.0986, device='cuda:0')","tensor(0.2849, device='cuda:0')","tensor(0.4019, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3330, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1003, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.4661, device='cuda:0')","tensor(7.4739, device='cuda:0')","tensor(0.1112, device='cuda:0')"
125,0.04411850642898808,"tensor(0.0945, device='cuda:0')","tensor(0.2556, device='cuda:0')","tensor(0.3250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.0441, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0994, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9128, device='cuda:0')","tensor(7.1246, device='cuda:0')","tensor(0.1077, device='cuda:0')"
126,0.04766631174994552,"tensor(0.0999, device='cuda:0')","tensor(0.3288, device='cuda:0')","tensor(0.3240, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2870, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0974, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1385, device='cuda:0')","tensor(7.6226, device='cuda:0')","tensor(0.1022, device='cuda:0')"
127,0.04883927171644957,"tensor(0.0933, device='cuda:0')","tensor(0.2793, device='cuda:0')","tensor(0.3931, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3410, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0987, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1386, device='cuda:0')","tensor(7.1396, device='cuda:0')","tensor(0.1237, device='cuda:0')"
128,0.0502969426629336,"tensor(0.0965, device='cuda:0')","tensor(0.2838, device='cuda:0')","tensor(0.5615, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.5043, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1005, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.3562, device='cuda:0')","tensor(7.3055, device='cuda:0')","tensor(0.1066, device='cuda:0')"
129,0.04846726131180058,"tensor(0.1017, device='cuda:0')","tensor(0.2703, device='cuda:0')","tensor(0.5094, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.4101, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1018, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.1362, device='cuda:0')","tensor(7.7002, device='cuda:0')","tensor(0.1087, device='cuda:0')"
130,0.05085084830289301,"tensor(0.1069, device='cuda:0')","tensor(0.2796, device='cuda:0')","tensor(0.5505, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.6368, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1081, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.6078, device='cuda:0')","tensor(7.8492, device='cuda:0')","tensor(0.1070, device='cuda:0')"
131,0.04772027338976446,"tensor(0.0892, device='cuda:0')","tensor(0.3532, device='cuda:0')","tensor(0.4256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3557, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1006, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0436, device='cuda:0')","tensor(7.1299, device='cuda:0')","tensor(0.1083, device='cuda:0')"
132,0.04688268916114517,"tensor(0.0920, device='cuda:0')","tensor(0.2706, device='cuda:0')","tensor(0.4050, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.3364, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.1052, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.5044, device='cuda:0')","tensor(7.0146, device='cuda:0')","tensor(0.1144, device='cuda:0')"
133,0.046228115811296135,"tensor(0.0940, device='cuda:0')","tensor(0.3477, device='cuda:0')","tensor(0.2977, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.2480, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0972, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.9029, device='cuda:0')","tensor(7.2284, device='cuda:0')","tensor(0.0978, device='cuda:0')"
134,0.04521114962256473,"tensor(0.0925, device='cuda:0')","tensor(0.3209, device='cuda:0')","tensor(0.2458, device='cuda:0', grad_fn=<DivBackward0>)","tensor(4.1398, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0928, device='cuda:0', grad_fn=<DivBackward0>)","tensor(3.2143, device='cuda:0')","tensor(6.9904, device='cuda:0')","tensor(0.1058, device='cuda:0')"
