epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
25,8.838248284501505,"tensor(16.4873, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0722, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7440, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0460, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3815, device='cuda:0')","tensor(3.0107, device='cuda:0')","tensor(0.0523, device='cuda:0')"
26,8.905236180325979,"tensor(17.6367, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0980, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7521, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0467, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1372, device='cuda:0')","tensor(3.2892, device='cuda:0')","tensor(0.0533, device='cuda:0')"
27,9.374278664898897,"tensor(18.0682, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.1641, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8321, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0497, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5612, device='cuda:0')","tensor(3.2898, device='cuda:0')","tensor(0.0581, device='cuda:0')"
28,8.895023111613959,"tensor(17.1459, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.1835, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7325, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0488, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0548, device='cuda:0')","tensor(3.2075, device='cuda:0')","tensor(0.0534, device='cuda:0')"
29,8.223021830547621,"tensor(17.7949, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0473, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6266, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0427, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.0380, device='cuda:0')","tensor(3.1400, device='cuda:0')","tensor(0.0568, device='cuda:0')"
30,8.456951731320412,"tensor(17.8802, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0433, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6743, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0419, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4888, device='cuda:0')","tensor(3.2680, device='cuda:0')","tensor(0.0516, device='cuda:0')"
31,8.336078480077578,"tensor(17.4159, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0539, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6480, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0422, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8750, device='cuda:0')","tensor(3.0984, device='cuda:0')","tensor(0.0490, device='cuda:0')"
32,7.791459396143432,"tensor(17.5363, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0558, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5391, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0400, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7556, device='cuda:0')","tensor(3.1454, device='cuda:0')","tensor(0.0536, device='cuda:0')"
33,7.6124533673088575,"tensor(18.2425, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0708, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5004, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0394, device='cuda:0', grad_fn=<DivBackward0>)","tensor(2.1368, device='cuda:0')","tensor(3.2104, device='cuda:0')","tensor(0.0538, device='cuda:0')"
34,7.334451336896588,"tensor(16.5411, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0648, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4466, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0366, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2207, device='cuda:0')","tensor(3.0533, device='cuda:0')","tensor(0.0541, device='cuda:0')"
35,7.592647929332444,"tensor(17.0663, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0388, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5035, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0362, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2782, device='cuda:0')","tensor(3.1470, device='cuda:0')","tensor(0.0530, device='cuda:0')"
36,7.428616275866204,"tensor(17.1620, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.1256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4533, device='cuda:0', dtype=torch.float64, grad_fn=<DivBackward0>)","tensor(0.0366, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2832, device='cuda:0')","tensor(3.1651, device='cuda:0')","tensor(0.0531, device='cuda:0')"
37,7.773260745345205,"tensor(17.1864, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0452, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5383, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0366, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1980, device='cuda:0')","tensor(3.1859, device='cuda:0')","tensor(0.0587, device='cuda:0')"
38,7.391108447300543,"tensor(18.3314, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0220, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4664, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0373, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7749, device='cuda:0')","tensor(3.3009, device='cuda:0')","tensor(0.0518, device='cuda:0')"
39,7.027384793316877,"tensor(18.1631, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0108, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3962, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0355, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6678, device='cuda:0')","tensor(3.2879, device='cuda:0')","tensor(0.0557, device='cuda:0')"
40,7.315358321236526,"tensor(17.0131, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0202, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4518, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0362, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2371, device='cuda:0')","tensor(3.1435, device='cuda:0')","tensor(0.0585, device='cuda:0')"
41,6.8807729555347485,"tensor(18.0462, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0388, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3614, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0352, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6381, device='cuda:0')","tensor(3.2710, device='cuda:0')","tensor(0.0534, device='cuda:0')"
42,6.8264045686130785,"tensor(16.8604, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0258, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3536, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0324, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2010, device='cuda:0')","tensor(3.1206, device='cuda:0')","tensor(0.0563, device='cuda:0')"
43,7.014586998314503,"tensor(16.8809, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0251, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3913, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0329, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7458, device='cuda:0')","tensor(3.2162, device='cuda:0')","tensor(0.0539, device='cuda:0')"
44,6.5344953317652195,"tensor(18.4048, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0611, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.2881, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0327, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6651, device='cuda:0')","tensor(3.3375, device='cuda:0')","tensor(0.0521, device='cuda:0')"
