epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
0,0.0946838834751693,"tensor(0.0937, device='cuda:0')","tensor(0.2126, device='cuda:0')",0.909419059753418,1.822116494178772,0.04767230525612831,0.3319278955459595,1.8458195924758911,0.03772957623004913
1,0.06251956798904945,"tensor(0.0887, device='cuda:0')","tensor(0.3040, device='cuda:0')",0.3033272624015808,1.4063740968704224,0.037716094404459,0.23176242411136627,1.7097020149230957,0.02896149270236492
2,0.05054028984159231,"tensor(0.0919, device='cuda:0')","tensor(0.3224, device='cuda:0')",0.21312865614891052,1.2291603088378906,0.03339516744017601,0.2025609314441681,1.8004025220870972,0.031101256608963013
3,0.04223524573599062,"tensor(0.0850, device='cuda:0')","tensor(0.3707, device='cuda:0')",0.12180906534194946,1.1001282930374146,0.031537480652332306,0.20349878072738647,1.7035659551620483,0.02709127962589264
4,0.03671487484363809,"tensor(0.0889, device='cuda:0')","tensor(0.3741, device='cuda:0')",0.10074717551469803,0.9790382981300354,0.029000326991081238,0.16994398832321167,1.7317512035369873,0.025494355708360672
5,0.03348097908827993,"tensor(0.0819, device='cuda:0')","tensor(0.3322, device='cuda:0')",0.056175317615270615,0.9152555465698242,0.027680346742272377,0.2298409640789032,1.6846511363983154,0.026666074991226196
6,0.031255753429990915,"tensor(0.0870, device='cuda:0')","tensor(0.4321, device='cuda:0')",0.07787057012319565,0.8638504147529602,0.025704624131321907,0.291202574968338,1.6747418642044067,0.026120224967598915
7,0.03022029942699841,"tensor(0.0853, device='cuda:0')","tensor(0.4074, device='cuda:0')",0.03910742700099945,0.8387467861175537,0.025167793035507202,0.20633739233016968,1.6713744401931763,0.024475937709212303
8,0.029120313831501536,"tensor(0.0829, device='cuda:0')","tensor(0.4490, device='cuda:0')",0.03248528391122818,0.8156051635742188,0.024587826803326607,0.19831176102161407,1.6662838459014893,0.023896044120192528
9,0.02635155814803309,"tensor(0.0852, device='cuda:0')","tensor(0.4035, device='cuda:0')",0.03144519776105881,0.7582569718360901,0.022951336577534676,0.23721835017204285,1.6843039989471436,0.0240214541554451
10,0.025617167959728883,"tensor(0.0854, device='cuda:0')","tensor(0.4608, device='cuda:0')",0.04149477928876877,0.7395047545433044,0.021966014057397842,0.2792889177799225,1.6947461366653442,0.024202052503824234
11,0.025160319223586056,"tensor(0.0791, device='cuda:0')","tensor(0.4769, device='cuda:0')",0.045789867639541626,0.7205814123153687,0.022015755996108055,0.18479269742965698,1.6005463600158691,0.022711241617798805
12,0.02351604366586322,"tensor(0.0817, device='cuda:0')","tensor(0.4054, device='cuda:0')",0.01388073805719614,0.6782283782958984,0.02021433413028717,0.18887083232402802,1.6471585035324097,0.024706443771719933
13,0.022739097387308164,"tensor(0.0812, device='cuda:0')","tensor(0.3953, device='cuda:0')",0.009780864231288433,0.6698372960090637,0.019859500229358673,0.18977929651737213,1.6474765539169312,0.026170309633016586
14,0.022608398637246518,"tensor(0.0875, device='cuda:0')","tensor(0.4922, device='cuda:0')",0.010115797631442547,0.6608321666717529,0.01902976632118225,0.17395859956741333,1.6497290134429932,0.0230746790766716
15,0.02156182715580577,"tensor(0.0897, device='cuda:0')","tensor(0.3564, device='cuda:0')",0.010283404029905796,0.632864236831665,0.019094722345471382,0.2750793993473053,1.6665778160095215,0.025786809623241425
16,0.021486080236851224,"tensor(0.0830, device='cuda:0')","tensor(0.4603, device='cuda:0')",0.03672721982002258,0.6306993365287781,0.017992481589317322,0.2795677185058594,1.6261694431304932,0.026581628248095512
17,0.021744531934105214,"tensor(0.0821, device='cuda:0')","tensor(0.4561, device='cuda:0')",0.06311266869306564,0.631770133972168,0.02004970796406269,0.1787913292646408,1.6348004341125488,0.023456143215298653
18,0.020841933025549802,"tensor(0.0819, device='cuda:0')","tensor(0.4198, device='cuda:0')",0.019910357892513275,0.6224729418754578,0.01809224858880043,0.1680568903684616,1.6443406343460083,0.025802170857787132
19,0.02036190769147305,"tensor(0.0846, device='cuda:0')","tensor(0.4348, device='cuda:0')",0.00927165150642395,0.6043913960456848,0.01813439652323723,0.18921469151973724,1.6497249603271484,0.02819356881082058
20,0.019560237873404746,"tensor(0.0837, device='cuda:0')","tensor(0.4444, device='cuda:0')",0.005334316287189722,0.5848944187164307,0.017179688438773155,0.1450127363204956,1.6758651733398438,0.02525179646909237
21,0.019029101911222653,"tensor(0.0822, device='cuda:0')","tensor(0.4051, device='cuda:0')",0.007074934896081686,0.5741894841194153,0.01652418076992035,0.17403459548950195,1.635669231414795,0.025749554857611656
22,0.01826811016404203,"tensor(0.0793, device='cuda:0')","tensor(0.4305, device='cuda:0')",0.02847897820174694,0.5529888272285461,0.016130581498146057,0.22628307342529297,1.6153277158737183,0.02480861358344555
23,0.017778057168932663,"tensor(0.0880, device='cuda:0')","tensor(0.4120, device='cuda:0')",0.029216978698968887,0.5353906154632568,0.01617242582142353,0.28118783235549927,1.6550168991088867,0.028090791776776314
24,0.018569717863722454,"tensor(0.0799, device='cuda:0')","tensor(0.4810, device='cuda:0')",0.034593284130096436,0.5547066926956177,0.016332168132066727,0.2200065404176712,1.5969619750976562,0.026269875466823578
25,0.017753674944360105,"tensor(0.0870, device='cuda:0')","tensor(0.4119, device='cuda:0')",0.021905232220888138,0.5386571288108826,0.01606244221329689,0.21026486158370972,1.6433653831481934,0.02660662867128849
26,0.01747182044126685,"tensor(0.0819, device='cuda:0')","tensor(0.4408, device='cuda:0')",0.006906371563673019,0.5324073433876038,0.015113738365471363,0.1403360664844513,1.6323399543762207,0.02958289347589016
27,0.017923420827303613,"tensor(0.0868, device='cuda:0')","tensor(0.4138, device='cuda:0')",0.019240358844399452,0.5396256446838379,0.014976904727518559,0.35092902183532715,1.6574193239212036,0.02584110200405121
28,0.017933034301099795,"tensor(0.0841, device='cuda:0')","tensor(0.3955, device='cuda:0')",0.05343963950872421,0.5405848622322083,0.015924738720059395,0.17875467240810394,1.650347113609314,0.02910749427974224
29,0.016531547021475575,"tensor(0.0838, device='cuda:0')","tensor(0.4179, device='cuda:0')",0.03582200035452843,0.5065662860870361,0.016177449375391006,0.16393449902534485,1.6402112245559692,0.03167235851287842
30,0.01674705839139365,"tensor(0.0794, device='cuda:0')","tensor(0.3961, device='cuda:0')",0.015088299289345741,0.5109659433364868,0.014664987102150917,0.21325525641441345,1.6102429628372192,0.027233125641942024
31,0.016818092507679783,"tensor(0.0868, device='cuda:0')","tensor(0.4047, device='cuda:0')",0.011957424692809582,0.5110891461372375,0.01425386592745781,0.28491005301475525,1.6224697828292847,0.029003601521253586
32,0.015827760846901035,"tensor(0.0892, device='cuda:0')","tensor(0.4026, device='cuda:0')",0.009956848807632923,0.48566338419914246,0.013807490468025208,0.23640675842761993,1.6560767889022827,0.031848300248384476
33,0.016216537323854273,"tensor(0.0871, device='cuda:0')","tensor(0.4056, device='cuda:0')",0.05300484597682953,0.48894450068473816,0.014160487800836563,0.3390906751155853,1.6653680801391602,0.02981838397681713
34,0.016811435103475575,"tensor(0.0875, device='cuda:0')","tensor(0.3952, device='cuda:0')",0.049016520380973816,0.5060632824897766,0.015562770888209343,0.2965484857559204,1.685227870941162,0.0310578104108572
35,0.017626092170498202,"tensor(0.0893, device='cuda:0')","tensor(0.4652, device='cuda:0')",0.02411726862192154,0.5311311483383179,0.01692962273955345,0.29087263345718384,1.686705470085144,0.031141765415668488
36,0.01615534540236233,"tensor(0.0829, device='cuda:0')","tensor(0.3672, device='cuda:0')",0.009876449592411518,0.49408990144729614,0.015387053601443768,0.2042597234249115,1.6322218179702759,0.030301285907626152
37,0.01576078792531339,"tensor(0.0809, device='cuda:0')","tensor(0.3661, device='cuda:0')",0.0062281545251607895,0.4857530891895294,0.013760815374553204,0.2143380045890808,1.6311287879943848,0.03518768772482872
38,0.015145423932976666,"tensor(0.0902, device='cuda:0')","tensor(0.4078, device='cuda:0')",0.00892166793346405,0.4719221889972687,0.013370753265917301,0.22717420756816864,1.7216054201126099,0.03667818754911423
39,0.014347124630437484,"tensor(0.0826, device='cuda:0')","tensor(0.4338, device='cuda:0')",0.0039368015713989735,0.44739648699760437,0.01227603293955326,0.24071849882602692,1.630503535270691,0.03369840607047081
40,0.0144437368227435,"tensor(0.0843, device='cuda:0')","tensor(0.3778, device='cuda:0')",0.0026255298871546984,0.4523269832134247,0.011840593069791794,0.24673496186733246,1.65084707736969,0.03625130280852318
41,0.014402035010298566,"tensor(0.0848, device='cuda:0')","tensor(0.3755, device='cuda:0')",0.0033067904878407717,0.44683638215065,0.011351801455020905,0.2556460499763489,1.6441220045089722,0.03747718781232834
42,0.014142865407472801,"tensor(0.0878, device='cuda:0')","tensor(0.4209, device='cuda:0')",0.001481443177908659,0.4392586350440979,0.01092857401818037,0.22864656150341034,1.648653268814087,0.031761784106492996
43,0.013937361789719454,"tensor(0.0836, device='cuda:0')","tensor(0.4031, device='cuda:0')",0.0013943257508799434,0.42882171273231506,0.011311640962958336,0.2516707479953766,1.6660771369934082,0.03658423200249672
44,0.01417117087273962,"tensor(0.0833, device='cuda:0')","tensor(0.4279, device='cuda:0')",0.0008612794918008149,0.43540653586387634,0.011394971050322056,0.3048999607563019,1.642348289489746,0.03576216101646423
45,0.013304155504715347,"tensor(0.0835, device='cuda:0')","tensor(0.4248, device='cuda:0')",0.013002652674913406,0.4175280034542084,0.010871770791709423,0.23784573376178741,1.6621671915054321,0.03421323001384735
46,0.013939946937921738,"tensor(0.0835, device='cuda:0')","tensor(0.4111, device='cuda:0')",0.00332745723426342,0.4321320652961731,0.010818558745086193,0.21480801701545715,1.6690449714660645,0.031623054295778275
47,0.013029994771978448,"tensor(0.0852, device='cuda:0')","tensor(0.4015, device='cuda:0')",0.0018732012249529362,0.41112038493156433,0.010356670245528221,0.2813985049724579,1.6453907489776611,0.040068283677101135
48,0.013097280359250448,"tensor(0.0860, device='cuda:0')","tensor(0.3789, device='cuda:0')",0.0016583944670856,0.4131469428539276,0.01074594259262085,0.26833975315093994,1.6574095487594604,0.03640792891383171
49,0.013103582382586503,"tensor(0.0842, device='cuda:0')","tensor(0.3942, device='cuda:0')",0.002416287548840046,0.41016772389411926,0.01036718487739563,0.23446914553642273,1.6722737550735474,0.04596581682562828
50,0.01304516581714981,"tensor(0.0849, device='cuda:0')","tensor(0.4366, device='cuda:0')",0.009897498413920403,0.4083832800388336,0.010328632779419422,0.34041857719421387,1.6626307964324951,0.04102695733308792
51,0.01314454616623975,"tensor(0.0826, device='cuda:0')","tensor(0.3681, device='cuda:0')",0.01292575616389513,0.41006195545196533,0.010928762145340443,0.1934078335762024,1.6875698566436768,0.03920704498887062
52,0.018794677456811307,"tensor(0.0907, device='cuda:0')","tensor(0.2609, device='cuda:0')",0.22500458359718323,0.5351879000663757,0.024370277300477028,0.3172549605369568,1.728607177734375,0.039954982697963715
53,0.017635327172539537,"tensor(0.0851, device='cuda:0')","tensor(0.2932, device='cuda:0')",0.07509823888540268,0.5241996645927429,0.018568923696875572,0.20836155116558075,1.6957557201385498,0.03781840205192566
54,0.015506788703893859,"tensor(0.0853, device='cuda:0')","tensor(0.3358, device='cuda:0')",0.031261686235666275,0.47712093591690063,0.015046700835227966,0.2187539041042328,1.6961554288864136,0.03904819115996361
55,0.01421595582117637,"tensor(0.0868, device='cuda:0')","tensor(0.3125, device='cuda:0')",0.016945715993642807,0.4416571259498596,0.013675110414624214,0.20629553496837616,1.7261717319488525,0.041310496628284454
56,0.014650906916589492,"tensor(0.0828, device='cuda:0')","tensor(0.3698, device='cuda:0')",0.029853153973817825,0.44372275471687317,0.013215630315244198,0.15936197340488434,1.6590404510498047,0.03652910143136978
57,0.013164555639146812,"tensor(0.0836, device='cuda:0')","tensor(0.3407, device='cuda:0')",0.02595827355980873,0.4042948782444,0.01152505911886692,0.19249606132507324,1.6736764907836914,0.037437599152326584
58,0.012915432083583067,"tensor(0.0828, device='cuda:0')","tensor(0.3780, device='cuda:0')",0.027582336217164993,0.3980977535247803,0.011350158601999283,0.173179492354393,1.6428266763687134,0.04084238037467003
59,0.012482909548525063,"tensor(0.0838, device='cuda:0')","tensor(0.4293, device='cuda:0')",0.006538694724440575,0.3895781636238098,0.010617135092616081,0.21438013017177582,1.6653939485549927,0.036591194570064545
60,0.012252074333706073,"tensor(0.0847, device='cuda:0')","tensor(0.3825, device='cuda:0')",0.005992300342768431,0.3767491281032562,0.010048022493720055,0.22116711735725403,1.6788060665130615,0.037841469049453735
61,0.012208075354999256,"tensor(0.0847, device='cuda:0')","tensor(0.3685, device='cuda:0')",0.007205543108284473,0.38411426544189453,0.009732929989695549,0.18089622259140015,1.6901848316192627,0.04195655882358551
62,0.01185020740099606,"tensor(0.0875, device='cuda:0')","tensor(0.3532, device='cuda:0')",0.0028629896696656942,0.37242215871810913,0.00984212663024664,0.25055110454559326,1.6956806182861328,0.04652715101838112
63,0.011975597442379074,"tensor(0.0830, device='cuda:0')","tensor(0.3100, device='cuda:0')",0.0020810121204704046,0.3741600811481476,0.009802562184631824,0.20052434504032135,1.6889879703521729,0.051393523812294006
64,0.011658183276830684,"tensor(0.0844, device='cuda:0')","tensor(0.3447, device='cuda:0')",0.0023968201130628586,0.3651201128959656,0.009512127377092838,0.18488569557666779,1.672219157218933,0.046756159514188766
65,0.011966000773042204,"tensor(0.0845, device='cuda:0')","tensor(0.2767, device='cuda:0')",0.0011486553121358156,0.3740041255950928,0.009092406369745731,0.1850362867116928,1.6814125776290894,0.04479503631591797
66,0.011951902057118123,"tensor(0.0887, device='cuda:0')","tensor(0.3171, device='cuda:0')",0.0018757421057671309,0.372570663690567,0.009057363495230675,0.19691148400306702,1.707047462463379,0.04394388571381569
67,0.012289783348225884,"tensor(0.0842, device='cuda:0')","tensor(0.3674, device='cuda:0')",0.0014467401197180152,0.38223573565483093,0.008744828402996063,0.1904124766588211,1.6839969158172607,0.041768576949834824
68,0.011447927208676462,"tensor(0.0809, device='cuda:0')","tensor(0.3746, device='cuda:0')",0.0012912253150716424,0.3588636815547943,0.008931324817240238,0.21523024141788483,1.6563913822174072,0.04478820040822029
69,0.011464433315845709,"tensor(0.0853, device='cuda:0')","tensor(0.3545, device='cuda:0')",0.0011276083532720804,0.3589427173137665,0.008622040040791035,0.19860732555389404,1.7074425220489502,0.04128186032176018
70,0.011690522000814477,"tensor(0.0822, device='cuda:0')","tensor(0.3168, device='cuda:0')",0.0009561181650497019,0.3644254505634308,0.008491447195410728,0.22699303925037384,1.689645767211914,0.04679911211133003
71,0.011162731301275984,"tensor(0.0867, device='cuda:0')","tensor(0.3737, device='cuda:0')",0.0011968758190050721,0.35242950916290283,0.00853669922798872,0.20458032190799713,1.74740731716156,0.052125126123428345
72,0.011245411879841297,"tensor(0.0833, device='cuda:0')","tensor(0.3163, device='cuda:0')",0.0008633714751340449,0.3558957278728485,0.00844704732298851,0.23277828097343445,1.6620304584503174,0.04971964284777641
