epoch,train_loss,val_loss,mAP,train_cls_loss,train_box_loss,train_obj_loss,val_cls_loss,val_box_loss,val_obj_loss
68,0.038007226077810166,"tensor(0.0987, device='cuda:0')","tensor(0.4044, device='cuda:0')","tensor(0.0616, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.8137, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8760, device='cuda:0')","tensor(3.6508, device='cuda:0')","tensor(0.0411, device='cuda:0')"
69,0.03624849831537595,"tensor(0.0921, device='cuda:0')","tensor(0.4071, device='cuda:0')","tensor(0.1635, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7535, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0301, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7663, device='cuda:0')","tensor(3.4348, device='cuda:0')","tensor(0.0376, device='cuda:0')"
70,0.03461701349015274,"tensor(0.0911, device='cuda:0')","tensor(0.4218, device='cuda:0')","tensor(0.0752, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7047, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0296, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6262, device='cuda:0')","tensor(3.5107, device='cuda:0')","tensor(0.0378, device='cuda:0')"
71,0.03421075988028731,"tensor(0.0963, device='cuda:0')","tensor(0.4036, device='cuda:0')","tensor(0.0458, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6800, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6538, device='cuda:0')","tensor(3.6172, device='cuda:0')","tensor(0.0369, device='cuda:0')"
72,0.03604851799115302,"tensor(0.0969, device='cuda:0')","tensor(0.3970, device='cuda:0')","tensor(0.0889, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7374, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0290, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8191, device='cuda:0')","tensor(3.7006, device='cuda:0')","tensor(0.0375, device='cuda:0')"
73,0.035264936260997304,"tensor(0.1001, device='cuda:0')","tensor(0.3888, device='cuda:0')","tensor(0.0583, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6829, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0283, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9459, device='cuda:0')","tensor(3.8026, device='cuda:0')","tensor(0.0375, device='cuda:0')"
74,0.03606037414144902,"tensor(0.0944, device='cuda:0')","tensor(0.3918, device='cuda:0')","tensor(0.0647, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7266, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0292, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8319, device='cuda:0')","tensor(3.6261, device='cuda:0')","tensor(0.0373, device='cuda:0')"
75,0.03664593023085405,"tensor(0.0870, device='cuda:0')","tensor(0.3966, device='cuda:0')","tensor(0.0843, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7560, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0292, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9360, device='cuda:0')","tensor(3.3355, device='cuda:0')","tensor(0.0391, device='cuda:0')"
76,0.035995385299126305,"tensor(0.0930, device='cuda:0')","tensor(0.4355, device='cuda:0')","tensor(0.1202, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7236, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0313, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7186, device='cuda:0')","tensor(3.5878, device='cuda:0')","tensor(0.0366, device='cuda:0')"
77,0.03584242245507619,"tensor(0.0984, device='cuda:0')","tensor(0.3822, device='cuda:0')","tensor(0.1122, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7020, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0298, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9936, device='cuda:0')","tensor(3.6591, device='cuda:0')","tensor(0.0394, device='cuda:0')"
78,0.03550590539262408,"tensor(0.0963, device='cuda:0')","tensor(0.4426, device='cuda:0')","tensor(0.0703, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6987, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.5081, device='cuda:0')","tensor(3.5183, device='cuda:0')","tensor(0.0365, device='cuda:0')"
79,0.0340556458584846,"tensor(0.1011, device='cuda:0')","tensor(0.4059, device='cuda:0')","tensor(0.0921, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6508, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0287, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0687, device='cuda:0')","tensor(3.5252, device='cuda:0')","tensor(0.0368, device='cuda:0')"
80,0.03438458287171901,"tensor(0.0973, device='cuda:0')","tensor(0.3932, device='cuda:0')","tensor(0.0331, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6647, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0274, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7297, device='cuda:0')","tensor(3.4421, device='cuda:0')","tensor(0.0373, device='cuda:0')"
81,0.0344311318227223,"tensor(0.0936, device='cuda:0')","tensor(0.4076, device='cuda:0')","tensor(0.0320, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7179, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0285, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7587, device='cuda:0')","tensor(3.5467, device='cuda:0')","tensor(0.0357, device='cuda:0')"
82,0.03486171959056741,"tensor(0.0968, device='cuda:0')","tensor(0.3700, device='cuda:0')","tensor(0.1686, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6978, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3499, device='cuda:0')","tensor(3.5297, device='cuda:0')","tensor(0.0406, device='cuda:0')"
83,0.03399982879913989,"tensor(0.0938, device='cuda:0')","tensor(0.4008, device='cuda:0')","tensor(0.0430, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6725, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0290, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7325, device='cuda:0')","tensor(3.5289, device='cuda:0')","tensor(0.0382, device='cuda:0')"
84,0.03431551726091476,"tensor(0.0968, device='cuda:0')","tensor(0.4080, device='cuda:0')","tensor(0.0665, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6811, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0289, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6990, device='cuda:0')","tensor(3.4975, device='cuda:0')","tensor(0.0378, device='cuda:0')"
85,0.03318322299137002,"tensor(0.1007, device='cuda:0')","tensor(0.4151, device='cuda:0')","tensor(0.0514, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6237, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0272, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.5188, device='cuda:0')","tensor(3.6682, device='cuda:0')","tensor(0.0386, device='cuda:0')"
86,0.03310321185678717,"tensor(0.1018, device='cuda:0')","tensor(0.3740, device='cuda:0')","tensor(0.0738, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6270, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0283, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1460, device='cuda:0')","tensor(3.5601, device='cuda:0')","tensor(0.0381, device='cuda:0')"
87,0.032803564642866455,"tensor(0.0965, device='cuda:0')","tensor(0.3735, device='cuda:0')","tensor(0.0631, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5813, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0264, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4813, device='cuda:0')","tensor(3.6262, device='cuda:0')","tensor(0.0406, device='cuda:0')"
88,0.03549077045468111,"tensor(0.0919, device='cuda:0')","tensor(0.3980, device='cuda:0')","tensor(0.0616, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.7243, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0282, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9003, device='cuda:0')","tensor(3.5919, device='cuda:0')","tensor(0.0404, device='cuda:0')"
89,0.03407425876884233,"tensor(0.0898, device='cuda:0')","tensor(0.3974, device='cuda:0')","tensor(0.1235, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6692, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0288, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6040, device='cuda:0')","tensor(3.6196, device='cuda:0')","tensor(0.0408, device='cuda:0')"
90,0.03400324007111882,"tensor(0.0956, device='cuda:0')","tensor(0.4431, device='cuda:0')","tensor(0.1317, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6519, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0279, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.5472, device='cuda:0')","tensor(3.6701, device='cuda:0')","tensor(0.0367, device='cuda:0')"
91,0.03551782714942145,"tensor(0.0997, device='cuda:0')","tensor(0.4198, device='cuda:0')","tensor(0.0828, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6908, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0278, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6209, device='cuda:0')","tensor(3.7836, device='cuda:0')","tensor(0.0378, device='cuda:0')"
92,0.03195553778537682,"tensor(0.0952, device='cuda:0')","tensor(0.3721, device='cuda:0')","tensor(0.0464, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5837, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0269, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8773, device='cuda:0')","tensor(3.5941, device='cuda:0')","tensor(0.0387, device='cuda:0')"
93,0.031198479412567048,"tensor(0.0969, device='cuda:0')","tensor(0.3914, device='cuda:0')","tensor(0.0334, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5668, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0267, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7454, device='cuda:0')","tensor(3.7475, device='cuda:0')","tensor(0.0396, device='cuda:0')"
94,0.031212822844584782,"tensor(0.0957, device='cuda:0')","tensor(0.4131, device='cuda:0')","tensor(0.1114, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5549, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0276, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.5028, device='cuda:0')","tensor(3.7978, device='cuda:0')","tensor(0.0380, device='cuda:0')"
95,0.03270510989167388,"tensor(0.0899, device='cuda:0')","tensor(0.3988, device='cuda:0')","tensor(0.0383, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6126, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0282, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8070, device='cuda:0')","tensor(3.5536, device='cuda:0')","tensor(0.0397, device='cuda:0')"
96,0.03310615504308352,"tensor(0.0898, device='cuda:0')","tensor(0.3950, device='cuda:0')","tensor(0.0489, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6491, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0267, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7629, device='cuda:0')","tensor(3.3801, device='cuda:0')","tensor(0.0400, device='cuda:0')"
97,0.03242985324727164,"tensor(0.0968, device='cuda:0')","tensor(0.3729, device='cuda:0')","tensor(0.0502, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6188, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0269, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8483, device='cuda:0')","tensor(3.5409, device='cuda:0')","tensor(0.0389, device='cuda:0')"
98,0.03302001982690796,"tensor(0.0970, device='cuda:0')","tensor(0.3755, device='cuda:0')","tensor(0.0725, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6089, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0275, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9362, device='cuda:0')","tensor(3.5642, device='cuda:0')","tensor(0.0369, device='cuda:0')"
99,0.031247324620683987,"tensor(0.0998, device='cuda:0')","tensor(0.3844, device='cuda:0')","tensor(0.0849, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5674, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0292, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9998, device='cuda:0')","tensor(3.5239, device='cuda:0')","tensor(0.0386, device='cuda:0')"
100,0.03372078016400337,"tensor(0.0954, device='cuda:0')","tensor(0.4106, device='cuda:0')","tensor(0.0600, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6419, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0270, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8552, device='cuda:0')","tensor(3.5958, device='cuda:0')","tensor(0.0377, device='cuda:0')"
101,0.03171992792733132,"tensor(0.0926, device='cuda:0')","tensor(0.4036, device='cuda:0')","tensor(0.0462, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5697, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0277, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0583, device='cuda:0')","tensor(3.5130, device='cuda:0')","tensor(0.0360, device='cuda:0')"
102,0.03161724825345334,"tensor(0.0956, device='cuda:0')","tensor(0.3905, device='cuda:0')","tensor(0.0629, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5478, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0446, device='cuda:0')","tensor(3.4067, device='cuda:0')","tensor(0.0382, device='cuda:0')"
103,0.030615036094945574,"tensor(0.0922, device='cuda:0')","tensor(0.3932, device='cuda:0')","tensor(0.1127, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5372, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0298, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7275, device='cuda:0')","tensor(3.5070, device='cuda:0')","tensor(0.0415, device='cuda:0')"
104,0.03270583644154526,"tensor(0.0982, device='cuda:0')","tensor(0.4302, device='cuda:0')","tensor(0.0592, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6135, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0274, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7915, device='cuda:0')","tensor(3.6214, device='cuda:0')","tensor(0.0364, device='cuda:0')"
105,0.03236906209753619,"tensor(0.0942, device='cuda:0')","tensor(0.3918, device='cuda:0')","tensor(0.1222, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5698, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0275, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0063, device='cuda:0')","tensor(3.3492, device='cuda:0')","tensor(0.0395, device='cuda:0')"
106,0.03329762763210705,"tensor(0.0952, device='cuda:0')","tensor(0.3854, device='cuda:0')","tensor(0.0914, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6056, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0276, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8596, device='cuda:0')","tensor(3.3706, device='cuda:0')","tensor(0.0380, device='cuda:0')"
107,0.0329122795531201,"tensor(0.0976, device='cuda:0')","tensor(0.4052, device='cuda:0')","tensor(0.0579, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6202, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0279, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8315, device='cuda:0')","tensor(3.6425, device='cuda:0')","tensor(0.0374, device='cuda:0')"
108,0.03195790080205789,"tensor(0.0972, device='cuda:0')","tensor(0.3854, device='cuda:0')","tensor(0.0565, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5685, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0259, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8849, device='cuda:0')","tensor(3.4903, device='cuda:0')","tensor(0.0408, device='cuda:0')"
109,0.033346910473136676,"tensor(0.0948, device='cuda:0')","tensor(0.3905, device='cuda:0')","tensor(0.0957, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6372, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0268, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.3223, device='cuda:0')","tensor(3.4414, device='cuda:0')","tensor(0.0390, device='cuda:0')"
110,0.031407525201165486,"tensor(0.0977, device='cuda:0')","tensor(0.4134, device='cuda:0')","tensor(0.1641, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5645, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0285, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7382, device='cuda:0')","tensor(3.4719, device='cuda:0')","tensor(0.0369, device='cuda:0')"
111,0.03313886199796957,"tensor(0.0997, device='cuda:0')","tensor(0.4011, device='cuda:0')","tensor(0.2719, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5631, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0268, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6779, device='cuda:0')","tensor(3.5890, device='cuda:0')","tensor(0.0395, device='cuda:0')"
112,0.032488272510587224,"tensor(0.0925, device='cuda:0')","tensor(0.3994, device='cuda:0')","tensor(0.0774, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6133, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0283, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8458, device='cuda:0')","tensor(3.3472, device='cuda:0')","tensor(0.0366, device='cuda:0')"
113,0.03081501103819363,"tensor(0.1005, device='cuda:0')","tensor(0.4101, device='cuda:0')","tensor(0.0401, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5351, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0268, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7460, device='cuda:0')","tensor(3.6776, device='cuda:0')","tensor(0.0397, device='cuda:0')"
114,0.03299748832507739,"tensor(0.0984, device='cuda:0')","tensor(0.4111, device='cuda:0')","tensor(0.0592, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.6312, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0275, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8028, device='cuda:0')","tensor(3.5387, device='cuda:0')","tensor(0.0375, device='cuda:0')"
115,0.030732889171867145,"tensor(0.0984, device='cuda:0')","tensor(0.4184, device='cuda:0')","tensor(0.0459, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5292, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0266, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1804, device='cuda:0')","tensor(3.4881, device='cuda:0')","tensor(0.0373, device='cuda:0')"
116,0.03136689863389447,"tensor(0.0995, device='cuda:0')","tensor(0.3884, device='cuda:0')","tensor(0.0408, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5604, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0266, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9054, device='cuda:0')","tensor(3.5106, device='cuda:0')","tensor(0.0388, device='cuda:0')"
117,0.030794188202846618,"tensor(0.1038, device='cuda:0')","tensor(0.3631, device='cuda:0')","tensor(0.0783, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5184, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0256, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5544, device='cuda:0')","tensor(3.6943, device='cuda:0')","tensor(0.0442, device='cuda:0')"
118,0.029571131522220278,"tensor(0.0940, device='cuda:0')","tensor(0.3970, device='cuda:0')","tensor(0.0624, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4745, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6623, device='cuda:0')","tensor(3.5800, device='cuda:0')","tensor(0.0384, device='cuda:0')"
119,0.030964633627306847,"tensor(0.0995, device='cuda:0')","tensor(0.3964, device='cuda:0')","tensor(0.1054, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5151, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0255, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9702, device='cuda:0')","tensor(3.5715, device='cuda:0')","tensor(0.0384, device='cuda:0')"
120,0.03135184482449577,"tensor(0.0892, device='cuda:0')","tensor(0.4156, device='cuda:0')","tensor(0.0632, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5199, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0258, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8878, device='cuda:0')","tensor(3.4212, device='cuda:0')","tensor(0.0390, device='cuda:0')"
121,0.03082317690409365,"tensor(0.0955, device='cuda:0')","tensor(0.3982, device='cuda:0')","tensor(0.0334, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5367, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0264, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6369, device='cuda:0')","tensor(3.6083, device='cuda:0')","tensor(0.0388, device='cuda:0')"
122,0.03052787949878072,"tensor(0.0877, device='cuda:0')","tensor(0.4026, device='cuda:0')","tensor(0.0536, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5159, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0259, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6994, device='cuda:0')","tensor(3.3631, device='cuda:0')","tensor(0.0401, device='cuda:0')"
123,0.031448596585837624,"tensor(0.0866, device='cuda:0')","tensor(0.3794, device='cuda:0')","tensor(0.0847, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5392, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0267, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6358, device='cuda:0')","tensor(3.4445, device='cuda:0')","tensor(0.0406, device='cuda:0')"
124,0.03017944541005861,"tensor(0.0908, device='cuda:0')","tensor(0.3807, device='cuda:0')","tensor(0.0293, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5104, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0255, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7988, device='cuda:0')","tensor(3.5661, device='cuda:0')","tensor(0.0393, device='cuda:0')"
125,0.030079572801552122,"tensor(0.0919, device='cuda:0')","tensor(0.4247, device='cuda:0')","tensor(0.0315, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4904, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0255, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8952, device='cuda:0')","tensor(3.4837, device='cuda:0')","tensor(0.0381, device='cuda:0')"
126,0.03020050282043124,"tensor(0.0913, device='cuda:0')","tensor(0.4149, device='cuda:0')","tensor(0.0274, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.5231, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0240, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8819, device='cuda:0')","tensor(3.4169, device='cuda:0')","tensor(0.0388, device='cuda:0')"
127,0.029710328856867457,"tensor(0.0981, device='cuda:0')","tensor(0.4095, device='cuda:0')","tensor(0.0645, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4779, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0252, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7877, device='cuda:0')","tensor(3.4944, device='cuda:0')","tensor(0.0376, device='cuda:0')"
128,0.03006940713477513,"tensor(0.0924, device='cuda:0')","tensor(0.3761, device='cuda:0')","tensor(0.0420, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4673, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0247, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.1063, device='cuda:0')","tensor(3.3472, device='cuda:0')","tensor(0.0406, device='cuda:0')"
129,0.028742025266327555,"tensor(0.0882, device='cuda:0')","tensor(0.3771, device='cuda:0')","tensor(0.0461, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4336, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0252, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0404, device='cuda:0')","tensor(3.2554, device='cuda:0')","tensor(0.0394, device='cuda:0')"
130,0.029981791884416624,"tensor(0.0858, device='cuda:0')","tensor(0.3797, device='cuda:0')","tensor(0.0477, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4939, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0250, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9415, device='cuda:0')","tensor(3.2221, device='cuda:0')","tensor(0.0406, device='cuda:0')"
131,0.029097484247315498,"tensor(0.0879, device='cuda:0')","tensor(0.3789, device='cuda:0')","tensor(0.0583, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4433, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0248, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.8394, device='cuda:0')","tensor(3.2658, device='cuda:0')","tensor(0.0401, device='cuda:0')"
132,0.029031725748190806,"tensor(0.0919, device='cuda:0')","tensor(0.3972, device='cuda:0')","tensor(0.0270, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4442, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0243, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.7155, device='cuda:0')","tensor(3.4644, device='cuda:0')","tensor(0.0414, device='cuda:0')"
133,0.029236906193315038,"tensor(0.0854, device='cuda:0')","tensor(0.4073, device='cuda:0')","tensor(0.0471, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4692, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0255, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.6769, device='cuda:0')","tensor(3.2908, device='cuda:0')","tensor(0.0385, device='cuda:0')"
134,0.028045852239879352,"tensor(0.0856, device='cuda:0')","tensor(0.3765, device='cuda:0')","tensor(0.0281, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4155, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0245, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.9406, device='cuda:0')","tensor(3.3739, device='cuda:0')","tensor(0.0396, device='cuda:0')"
135,0.029854283209830995,"tensor(0.0889, device='cuda:0')","tensor(0.3832, device='cuda:0')","tensor(0.1080, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.4750, device='cuda:0', grad_fn=<DivBackward0>)","tensor(0.0241, device='cuda:0', grad_fn=<DivBackward0>)","tensor(1.0960, device='cuda:0')","tensor(3.3299, device='cuda:0')","tensor(0.0405, device='cuda:0')"
